0.048635,1.728826,0.000000,1.570796,3.6,0
1.660615,0.882571,0.000000,1.570796,7.2,0
3.105692,0.165325,0.000000,1.570796,10.8,0
5.645052,-0.736664,0.000000,1.570796,14.4,0
8.105593,-1.257787,0.000000,1.570796,14.4,0
9.932793,-1.811849,0.000000,1.570796,18.0,0
11.783855,-2.176404,0.000000,1.570796,21.6,0
13.904479,-2.861324,0.000000,1.570796,21.6,0
15.688884,-3.456955,0.000000,1.570796,25.2,0
17.369373,-3.945591,0.000000,1.570796,25.2,0
19.029694,-4.370647,0.000000,1.570796,18.0,0
20.645988,-4.921631,0.000000,1.570796,14.4,0
22.662079,-5.541738,0.000000,1.570796,14.4,0
24.566151,-6.603172,0.000000,1.570796,14.4,0
26.624882,-8.637289,0.000000,1.570796,14.4,0
27.643858,-9.643647,0.000000,1.570796,14.4,0
29.115126,-11.458232,0.000000,1.570796,14.4,0
30.536366,-12.364987,0.000000,1.570796,14.4,0
31.980236,-13.166599,0.000000,1.570796,14.4,0
33.361145,-13.946195,0.000000,1.570796,14.4,0
34.743195,-14.641363,0.000000,1.570796,14.4,0
36.442001,-15.320125,0.000000,1.570796,18.0,0
37.953766,-15.806296,0.000000,1.570796,21.6,0
39.379932,-16.375601,0.000000,1.570796,25.2,0
40.891693,-16.861771,0.000000,1.570796,27.0,0
42.444477,-17.432907,0.000000,1.570796,28.8,0
43.849861,-17.980812,0.000000,1.570796,30.6,0
45.488167,-18.468832,0.000000,1.570796,32.4,0
47.061047,-19.103563,0.000000,1.570796,34.2,0
48.590511,-19.822044,0.000000,1.570796,36.0,0
50.140285,-20.304668,0.000000,1.570796,36.0,0
52.189690,-20.868477,0.000000,1.570796,36.0,0
54.310528,-21.375172,0.000000,1.570796,36.0,0
56.803566,-22.112642,0.000000,1.570796,36.0,0
59.147141,-22.797853,0.000000,1.570796,36.0,0
61.364452,-23.556335,0.000000,1.570796,36.0,0
63.826977,-24.668932,0.000000,1.570796,36.0,0
66.166794,-25.604565,0.000000,1.570796,36.0,0
68.757042,-26.543760,0.000000,1.570796,36.0,0
71.149216,-27.329834,0.000000,1.570796,36.0,0
73.215599,-28.136189,0.000000,1.570796,36.0,0
75.508377,-28.870735,0.000000,1.570796,36.0,0
77.625565,-29.627756,0.000000,1.570796,36.0,0
79.069420,-30.199677,0.000000,1.570796,28.8,0
80.414604,-30.670006,0.000000,1.570796,21.6,0
81.981796,-31.368917,0.000000,1.570796,14.4,0
83.451691,-31.866192,0.000000,1.570796,14.4,0
85.497795,-32.346756,0.000000,1.570796,14.4,0
87.102814,-32.169888,0.000000,1.570796,14.4,0
88.461166,-31.739038,0.000000,1.570796,14.4,0
90.200485,-30.938179,0.000000,1.570796,14.4,0
91.487022,-30.280937,0.000000,1.570796,18.0,0
92.872124,-29.725325,0.000000,1.570796,18.0,0
94.662247,-28.875132,0.000000,1.570796,21.6,0
96.474106,-28.250599,0.000000,1.570796,25.2,0
98.081192,-27.923574,0.000000,1.570796,28.8,0
99.790726,-27.447777,0.000000,1.570796,32.4,0
101.877579,-26.852299,0.000000,1.570796,34.2,0
103.941963,-26.081223,0.000000,1.570796,36.0,0
106.967827,-24.623125,0.000000,1.570796,36.0,0
109.488602,-23.458109,0.000000,1.570796,36.0,0
112.589195,-22.026138,0.000000,1.570796,36.0,0
116.138344,-20.750916,0.000000,1.570796,36.0,0
119.387360,-19.471300,0.000000,1.570796,36.0,0
122.690407,-17.892059,0.000000,1.570796,36.0,0
125.528244,-17.307545,0.000000,1.570796,36.0,0
128.299393,-16.146183,0.000000,1.570796,28.8,0
130.794083,-15.055899,0.000000,1.570796,25.2,0
133.239441,-13.914817,0.000000,1.570796,21.6,0
135.956863,-13.003052,0.000000,1.570796,18.0,0
137.824646,-11.978726,0.000000,1.570796,14.4,0
140.223343,-10.636623,0.000000,1.570796,14.4,0
142.522888,-9.192957,0.000000,1.570796,14.4,0
144.496643,-7.769571,0.000000,1.570796,14.4,0
146.570526,-6.347646,0.000000,1.570796,14.4,0
148.958694,-3.978863,0.000000,1.570796,14.4,0
150.688507,-2.151348,0.000000,1.570796,14.4,0
152.623169,0.023752,0.000000,1.570796,14.4,0
154.736481,2.421601,0.000000,1.570796,14.4,0
156.266968,4.352222,0.000000,1.570796,14.4,0
157.415726,5.862769,0.000000,1.570796,10.8,0
158.642166,7.547450,0.000000,1.570796,7.2,0
159.663940,8.934662,0.000000,1.570796,3.6,0
160.765564,10.646203,0.000000,1.570796,3.6,0
